time,memory,io_read_count,io_write_count,io_read,io_write,cpu_util_avg,cpu_util_min,cpu_util_max,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,cpu_util_6,cpu_util_7,gpu_util_avg,gpu_util_min,gpu_util_max,gpu_band_avg,gpu_band_min,gpu_band_max,gpu_mem_avg,gpu_mem_min,gpu_mem_max,gpu_power_avg,gpu_power_min,gpu_power_max,gpu_util_0,gpu_band_0,gpu_mem_0,gpu_power_0,cell_index
11781835.92622982,3.7095909118652344,39546800.8978625,30985.147103337797,36499120.83500241,4072757.758194027,21.912499999999998,21.912499999999998,21.912499999999998,21.912499999999998,21.912499999999998,21.912499999999998,21.912499999999998,21.912499999999998,21.912499999999998,21.912499999999998,21.912499999999998,99.0,99.0,99.0,0.0,0.0,0.0,58.435546875,58.435546875,58.435546875,542.828,542.828,542.828,99.0,0.0,58.435546875,542.828,5
11781836.927668892,3.709613800048828,39512699.37311255,30933.48448268811,36434735.78491943,4069663.460484377,20.55,20.55,20.55,20.55,20.55,20.55,20.55,20.55,20.55,20.55,20.55,99.0,99.0,99.0,0.0,0.0,0.0,58.435546875,58.435546875,58.435546875,550.727,550.727,550.727,99.0,0.0,58.435546875,550.727,5
11781837.926805353,3.709613800048828,39639414.1822633,31004.773833096006,36518703.32656007,4079042.412430093,21.2625,21.2625,21.2625,21.2625,21.2625,21.2625,21.2625,21.2625,21.2625,21.2625,21.2625,99.0,99.0,99.0,0.0,0.0,0.0,58.435546875,58.435546875,58.435546875,549.247,549.247,549.247,99.0,0.0,58.435546875,549.247,5
11781838.934486715,3.7096290588378906,39335920.541699186,30743.845384158692,36209033.29560435,4044453.0903823897,20.6625,20.6625,20.6625,20.6625,20.6625,20.6625,20.6625,20.6625,20.6625,20.6625,20.6625,98.0,98.0,98.0,0.0,0.0,0.0,58.435546875,58.435546875,58.435546875,548.664,548.664,548.664,98.0,0.0,58.435546875,548.664,5
11781839.926916732,3.7096290588378906,39973557.17229067,31216.306931573592,36765482.096574895,4106606.947248767,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,99.0,99.0,99.0,0.0,0.0,0.0,58.435546875,58.435546875,58.435546875,550.36,550.36,550.36,99.0,0.0,58.435546875,550.36,5
11781840.927460859,3.7096328735351562,39682265.80470434,30963.152110551582,36467325.140969984,4073303.6052161134,20.725,20.725,20.725,20.725,20.725,20.725,20.725,20.725,20.725,20.725,20.725,99.0,99.0,99.0,0.0,0.0,0.0,58.435546875,58.435546875,58.435546875,551.629,551.629,551.629,99.0,0.0,58.435546875,551.629,5
11781841.926436486,3.7096328735351562,39780288.84888393,31011.76761357056,36524582.791907944,4079699.1331329593,21.8125,21.8125,21.8125,21.8125,21.8125,21.8125,21.8125,21.8125,21.8125,21.8125,21.8125,99.0,99.0,99.0,0.0,0.0,0.0,58.435546875,58.435546875,58.435546875,556.593,556.593,556.593,99.0,0.0,58.435546875,556.593,5
11781842.930659937,4.3018035888671875,39606460.05594414,30899.49748587728,36333714.33718279,4074694.7264083526,17.875,17.875,17.875,17.875,17.875,17.875,17.875,17.875,17.875,17.875,17.875,0.0,0.0,0.0,0.0,0.0,0.0,5.947265625,5.947265625,5.947265625,180.752,180.752,180.752,0.0,0.0,5.947265625,180.752,5
11781843.938212952,4.726402282714844,39508321.06217508,30804.334403137276,36213645.793583445,4061229.4732588534,25.8625,25.8625,25.8625,25.8625,25.8625,25.8625,25.8625,25.8625,25.8625,25.8625,25.8625,0.0,0.0,0.0,0.0,0.0,0.0,11.236328125,11.236328125,11.236328125,129.039,129.039,129.039,0.0,0.0,11.236328125,129.039,5
11781844.926972294,4.730915069580078,40295386.636748485,31401.97888694577,36901970.407434806,4142565.15575155,20.7625,20.7625,20.7625,20.7625,20.7625,20.7625,20.7625,20.7625,20.7625,20.7625,20.7625,100.0,100.0,100.0,0.0,0.0,0.0,76.517578125,76.517578125,76.517578125,411.459,411.459,411.459,100.0,0.0,76.517578125,411.459,5
11781845.92797468,4.730915069580078,39835433.51068594,31018.90707522566,36450630.39066497,4091898.3375241323,21.4875,21.4875,21.4875,21.4875,21.4875,21.4875,21.4875,21.4875,21.4875,21.4875,21.4875,100.0,100.0,100.0,0.0,0.0,0.0,76.517578125,76.517578125,76.517578125,665.236,665.236,665.236,100.0,0.0,76.517578125,665.236,5
11781846.928675463,4.730934143066406,39880340.53593654,31029.25522591612,36461616.319695964,4093131.6030193046,20.8875,20.8875,20.8875,20.8875,20.8875,20.8875,20.8875,20.8875,20.8875,20.8875,20.8875,100.0,100.0,100.0,0.0,0.0,0.0,76.517578125,76.517578125,76.517578125,674.116,674.116,674.116,100.0,0.0,76.517578125,674.116,5
11781847.927987082,4.730937957763672,39971488.633026294,31074.391035698067,36512302.393237665,4098821.5529005015,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,100.0,100.0,100.0,0.0,0.0,0.0,76.517578125,76.517578125,76.517578125,679.009,679.009,679.009,100.0,0.0,76.517578125,679.009,5
11781848.927459868,4.730960845947266,39997984.50776012,31070.38074775996,36506414.702372745,4098160.608708211,20.5375,20.5375,20.5375,20.5375,20.5375,20.5375,20.5375,20.5375,20.5375,20.5375,20.5375,100.0,100.0,100.0,0.0,0.0,0.0,76.517578125,76.517578125,76.517578125,679.543,679.543,679.543,100.0,0.0,76.517578125,679.543,5
