time,memory,io_read_count,io_write_count,io_read,io_write,cpu_util_avg,cpu_util_min,cpu_util_max,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,cpu_util_6,cpu_util_7,gpu_util_avg,gpu_util_min,gpu_util_max,gpu_band_avg,gpu_band_min,gpu_band_max,gpu_mem_avg,gpu_mem_min,gpu_mem_max,gpu_power_avg,gpu_power_min,gpu_power_max,gpu_util_0,gpu_band_0,gpu_mem_0,gpu_power_0,cell_index
11781849.927409356,4.572315216064453,2108213.4884166773,902.0455634139267,258061.034975429,544795.5182814612,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,100.0,100.0,100.0,0.0,0.0,0.0,76.517578125,76.517578125,76.517578125,689.53,689.53,689.53,100.0,0.0,76.517578125,689.53,5
11781850.9276974,4.572315216064453,2134923.0499944813,901.740259875976,257973.69243955196,544611.1284834986,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,99.0,99.0,99.0,0.0,0.0,0.0,76.51953125,76.51953125,76.51953125,606.261,606.261,606.261,99.0,0.0,76.51953125,606.261,5
11781851.928358207,4.572319030761719,2161540.639043405,901.4043457937454,257877.59270885188,544408.2512742429,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,99.0,99.0,99.0,0.0,0.0,0.0,76.51953125,76.51953125,76.51953125,606.585,606.585,606.585,99.0,0.0,76.51953125,606.585,5
11781852.927695554,4.5723419189453125,2191852.43710125,902.5981091423154,258219.10960970752,545129.2313982714,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,99.0,99.0,99.0,0.0,0.0,0.0,76.521484375,76.521484375,76.521484375,605.96,605.96,605.96,99.0,0.0,76.521484375,605.96,5
11781853.928286608,4.5723419189453125,2216520.9152084924,901.4671837115002,257895.56964787716,544446.2025899629,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,99.0,99.0,99.0,0.0,0.0,0.0,76.521484375,76.521484375,76.521484375,591.03,591.03,591.03,99.0,0.0,76.521484375,591.03,5
11781854.928386236,4.5723419189453125,2245038.332890035,901.9101451264091,258022.2939352324,544713.7316410461,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,99.0,99.0,99.0,0.0,0.0,0.0,76.521484375,76.521484375,76.521484375,596.44,596.44,596.44,99.0,0.0,76.521484375,596.44,5
11781855.928316591,4.572349548339844,2272851.291142016,902.0628235358223,258065.9728245808,544805.9426296706,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,100.0,100.0,100.0,0.0,0.0,0.0,76.521484375,76.521484375,76.521484375,593.616,593.616,593.616,100.0,0.0,76.521484375,593.616,5
11781856.935375098,4.572353363037109,2284002.353782602,895.6778517644733,256239.3329180918,540949.7028270827,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,99.0,99.0,99.0,0.0,0.0,0.0,76.521484375,76.521484375,76.521484375,589.569,589.569,589.569,99.0,0.0,76.521484375,589.569,5
11781857.928678824,4.572376251220703,2343246.0185709093,908.0807580276128,259787.60914358028,548440.5081920029,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,99.0,99.0,99.0,0.0,0.0,0.0,76.521484375,76.521484375,76.521484375,593.281,593.281,593.281,99.0,0.0,76.521484375,593.281,5
11781858.93547412,4.572376251220703,2339091.1820052452,895.9120122874324,256306.32255736957,541091.1253988913,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,99.0,99.0,99.0,0.0,0.0,0.0,76.521484375,76.521484375,76.521484375,591.641,591.641,591.641,99.0,0.0,76.521484375,591.641,5
11781859.929228766,4.572395324707031,2397389.546852622,907.66871259778,259669.72943285137,548191.6510249084,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,99.0,99.0,99.0,0.0,0.0,0.0,76.521484375,76.521484375,76.521484375,595.385,595.385,595.385,99.0,0.0,76.521484375,595.385,5
11781860.928742012,4.572395324707031,2411025.5760562816,902.439265814982,258173.6670343952,545033.2970726121,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,99.0,99.0,99.0,0.0,0.0,0.0,76.521484375,76.521484375,76.521484375,600.22,600.22,600.22,99.0,0.0,76.521484375,600.22,5
11781861.9288829,4.572425842285156,2436939.662942534,901.8729363697878,258011.6490957328,544691.2592021025,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,12.4875,99.0,99.0,99.0,0.0,0.0,0.0,76.521484375,76.521484375,76.521484375,597.779,597.779,597.779,99.0,0.0,76.521484375,597.779,5
