time,memory,io_read_count,io_write_count,io_read,io_write,cpu_util_avg,cpu_util_min,cpu_util_max,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,cpu_util_6,cpu_util_7,cpu_util_8,cpu_util_9,cpu_util_10,cpu_util_11,cpu_util_12,cpu_util_13,cpu_util_14,cpu_util_15,cpu_util_16,cpu_util_17,cpu_util_18,cpu_util_19,cpu_util_20,cpu_util_21,cpu_util_22,cpu_util_23,cpu_util_24,cpu_util_25,cpu_util_26,cpu_util_27,cpu_util_28,cpu_util_29,cpu_util_30,cpu_util_31,cpu_util_32,cpu_util_33,cpu_util_34,cpu_util_35,cpu_util_36,cpu_util_37,cpu_util_38,cpu_util_39,cpu_util_40,cpu_util_41,cpu_util_42,cpu_util_43,cpu_util_44,cpu_util_45,cpu_util_46,cpu_util_47,cpu_util_48,cpu_util_49,cpu_util_50,cpu_util_51,cpu_util_52,cpu_util_53,cpu_util_54,cpu_util_55,cpu_util_56,cpu_util_57,cpu_util_58,cpu_util_59,cpu_util_60,cpu_util_61,cpu_util_62,cpu_util_63,gpu_util_avg,gpu_util_min,gpu_util_max,gpu_band_avg,gpu_band_min,gpu_band_max,gpu_mem_avg,gpu_mem_min,gpu_mem_max,gpu_power_avg,gpu_power_min,gpu_power_max,gpu_util_0,gpu_band_0,gpu_mem_0,gpu_power_0,cell_index
11781837.926805353,107.25508499145508,39628403.674259625,31004.773833096006,36518703.32656007,4079042.412430093,36.25,0.0,100.0,66.0,4.0,59.6,63.6,67.3,65.0,41.6,43.1,70.7,53.5,100.0,70.4,7.1,6.0,57.3,43.1,58.0,100.0,18.2,57.6,12.1,29.7,0.0,0.0,1.0,3.1,2.0,2.0,2.0,2.0,1.0,1.0,100.0,93.9,0.0,0.0,16.2,7.0,100.0,100.0,21.8,100.0,10.1,24.2,6.9,19.2,43.1,40.8,0.0,17.2,100.0,13.3,95.9,2.0,100.0,100.0,1.0,3.0,0.0,0.0,0.0,0.0,58.0,38.4,99.0,99,99,0.0,0.0,0.0,58.9437255859375,58.9437255859375,58.9437255859375,549.634,549.634,549.634,99,0.0,58.9437255859375,549.634,5
11781838.934486715,107.1664810180664,39327731.44511719,30743.845384158692,36209033.29560435,4044453.0903823897,36.6578125,0.0,100.0,14.1,33.7,57.4,56.0,87.0,50.0,41.7,42.2,65.3,78.0,41.0,49.0,38.6,39.2,58.0,45.1,73.0,86.1,23.8,15.0,47.1,3.0,0.0,0.0,20.8,8.9,5.1,6.9,9.0,4.0,6.9,6.9,100.0,100.0,0.0,0.0,3.9,3.0,100.0,100.0,28.0,99.0,4.0,37.0,4.0,9.9,44.7,40.8,1.0,0.0,100.0,49.0,100.0,0.0,100.0,100.0,3.0,2.0,1.0,2.0,1.0,0.0,61.6,38.4,99.0,99,99,0.0,0.0,0.0,58.9437255859375,58.9437255859375,58.9437255859375,548.129,548.129,548.129,99,0.0,58.9437255859375,548.129,5
11781839.926916732,107.20211791992188,39965234.16727921,31216.306931573592,36765482.096574895,4106606.947248767,36.309375,0.0,100.0,19.0,35.4,57.6,42.4,43.4,74.7,43.8,44.1,22.2,83.8,29.7,100.0,16.2,70.7,63.6,53.0,35.7,65.0,1.0,16.3,71.4,0.0,0.0,0.0,2.0,22.4,4.1,2.1,25.8,9.1,4.0,2.0,86.9,67.0,0.0,0.0,41.4,100.0,53.5,100.0,2.0,14.1,85.0,41.4,0.0,7.0,46.2,43.4,17.8,32.0,70.4,26.3,100.0,22.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,66.3,40.6,99.0,99,99,0.0,0.0,0.0,58.9437255859375,58.9437255859375,58.9437255859375,550.187,550.187,550.187,99,0.0,58.9437255859375,550.187,5
11781840.927460859,107.26399993896484,39674012.29566208,30963.152110551582,36467325.140969984,4073303.6052161134,36.3921875,0.0,100.0,96.9,27.0,29.6,14.1,97.0,80.8,42.6,44.6,20.8,31.3,32.7,100.0,3.0,96.0,58.8,47.5,99.0,62.2,32.3,12.0,38.4,5.1,0.0,0.0,3.0,17.0,2.0,4.0,5.0,2.0,4.0,2.0,72.4,22.4,13.1,0.0,24.2,100.0,72.0,100.0,0.0,97.0,4.0,1.0,5.0,42.9,45.7,40.8,0.0,2.0,77.0,23.8,100.0,100.0,100.0,68.7,6.0,0.0,0.0,0.0,0.0,0.0,61.0,39.4,99.0,99,99,0.0,0.0,0.0,58.9437255859375,58.9437255859375,58.9437255859375,552.711,552.711,552.711,99,0.0,58.9437255859375,552.711,5
11781841.926436486,107.23076629638672,39769254.54564299,31011.76761357056,36524582.791907944,4079699.1331329593,36.0734375,0.0,100.0,10.9,84.0,60.6,37.0,99.0,33.0,41.3,42.6,74.5,40.6,46.0,44.0,23.8,58.6,56.6,44.6,27.3,100.0,70.7,5.1,0.0,12.1,0.0,0.0,2.0,39.2,1.0,1.0,14.4,2.0,2.0,3.0,1.0,2.0,1.0,0.0,100.0,100.0,100.0,100.0,1.0,10.1,97.0,0.0,4.0,33.7,42.7,40.2,23.2,0.0,91.9,55.6,100.0,100.0,100.0,17.0,8.1,6.1,0.0,0.0,0.0,0.0,58.6,38.6,99.0,99,99,0.0,0.0,0.0,58.9437255859375,58.9437255859375,58.9437255859375,552.915,552.915,552.915,99,0.0,58.9437255859375,552.915,5
11781842.930659937,107.51453018188477,39597616.4066637,30898.50169156578,36333714.33718279,4074694.7264083526,35.8140625,0.0,100.0,19.6,100.0,23.1,44.7,44.1,93.1,45.3,43.3,1.0,0.0,5.8,88.3,22.8,100.0,59.8,44.2,100.0,100.0,52.9,17.5,20.6,0.0,0.0,0.0,9.8,4.9,2.0,2.0,4.9,3.8,44.1,2.0,1.9,1.0,0.0,0.0,100.0,100.0,100.0,100.0,1.0,10.7,60.4,18.6,28.4,3.8,45.8,41.6,100.0,1.0,48.1,34.3,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.6,36.3,0.0,0,0,0.0,0.0,0.0,6.4554443359375,6.4554443359375,6.4554443359375,260.025,260.025,260.025,0,0.0,6.4554443359375,260.025,5
11781843.938212952,108.32732772827148,39500100.15481093,30803.3418995318,36213645.793583445,4061229.4732588534,41.94375,0.0,100.0,12.3,80.4,45.8,30.8,0.0,67.3,45.5,44.0,35.6,34.0,41.7,92.5,11.3,81.3,58.1,45.9,100.0,100.0,72.0,16.2,0.0,0.0,0.0,0.0,14.2,2.8,3.8,4.8,1.9,1.9,27.6,23.6,1.9,5.6,55.6,68.9,99.1,100.0,93.4,99.1,63.2,55.2,64.2,68.6,63.8,55.2,46.8,43.4,100.0,29.0,85.8,12.3,100.0,100.0,67.6,13.1,0.0,0.9,0.0,0.0,0.0,0.0,58.7,37.7,17.0,17,17,0.0,0.0,0.0,11.7445068359375,11.7445068359375,11.7445068359375,129.477,129.477,129.477,17,0.0,11.7445068359375,129.477,5
11781844.926972294,108.29462432861328,40287028.68790885,31401.97888694577,36901970.407434806,4142565.15575155,36.803125,0.0,100.0,18.9,89.0,76.9,66.3,85.7,78.9,48.4,48.9,50.5,2.2,31.1,20.0,26.7,73.6,62.9,52.2,100.0,100.0,24.4,18.7,47.2,0.0,0.0,0.0,2.2,1.1,2.2,3.4,2.2,2.2,37.0,2.3,26.7,96.7,29.2,4.3,100.0,100.0,35.6,47.3,25.0,9.9,1.1,6.6,12.1,60.9,48.9,46.6,100.0,19.8,96.7,17.2,39.6,100.0,14.3,18.7,19.1,1.1,0.0,0.0,0.0,0.0,62.9,40.0,100.0,100,100,0.0,0.0,0.0,77.0257568359375,77.0257568359375,77.0257568359375,362.315,362.315,362.315,100,0.0,77.0257568359375,362.315,5
11781845.92797468,108.33937454223633,39827177.78611043,31018.90707522566,36450630.39066497,4091898.3375241323,36.059375,0.0,100.0,99.0,3.1,35.1,71.0,100.0,100.0,41.7,42.6,42.4,41.4,46.9,4.0,57.0,12.2,56.6,43.6,100.0,100.0,0.0,19.0,73.7,0.0,0.0,0.0,8.2,2.0,0.0,2.0,2.0,1.0,6.1,25.5,26.3,100.0,0.0,0.0,100.0,100.0,28.0,35.7,43.0,1.0,0.0,0.0,6.0,100.0,42.7,40.2,100.0,2.0,100.0,36.1,93.0,100.0,3.0,0.0,18.2,3.0,0.0,0.0,1.0,0.0,57.1,35.4,100.0,100,100,0.0,0.0,0.0,77.0257568359375,77.0257568359375,77.0257568359375,667.956,667.956,667.956,100,0.0,77.0257568359375,667.956,5
11781846.928675463,108.42236709594727,39872082.323151544,31029.25522591612,36461616.319695964,4093131.6030193046,36.1046875,0.0,100.0,77.0,6.1,52.0,67.7,100.0,100.0,44.3,44.2,14.1,11.1,1.0,97.0,93.0,2.0,59.6,45.5,83.2,100.0,35.0,16.2,39.0,0.0,0.0,1.0,10.0,10.1,1.0,3.0,8.0,2.0,27.0,8.0,67.3,100.0,0.0,0.0,81.0,100.0,15.2,30.3,5.0,1.0,0.0,37.6,4.0,100.0,45.2,40.2,46.0,0.0,74.3,94.0,97.0,100.0,1.0,7.9,1.0,4.0,2.0,1.0,0.0,0.0,59.6,38.0,100.0,100,100,0.0,0.0,0.0,77.0257568359375,77.0257568359375,77.0257568359375,670.811,670.811,670.811,100,0.0,77.0257568359375,670.811,5
11781847.927987082,108.36140441894531,39963218.94032288,31074.391035698067,36512302.393237665,4098821.5529005015,36.5359375,0.0,100.0,23.5,91.9,32.7,100.0,100.0,100.0,43.3,46.1,43.0,0.0,3.0,84.8,76.0,56.0,60.4,47.1,86.1,30.3,6.1,7.0,64.3,11.0,1.0,0.0,2.0,1.0,0.0,4.0,17.0,1.0,1.0,1.0,100.0,100.0,0.0,0.0,13.1,100.0,1.0,86.1,0.0,0.0,1.0,41.0,9.9,100.0,44.3,41.8,69.0,74.3,0.0,51.5,7.0,100.0,2.0,100.0,1.0,48.0,8.1,0.0,0.0,0.0,60.2,38.4,100.0,100,100,0.0,0.0,0.0,77.0257568359375,77.0257568359375,77.0257568359375,678.882,678.882,678.882,100,0.0,77.0257568359375,678.882,5
11781848.927459868,108.33947372436523,39989716.14856326,31070.38074775996,36506414.702372745,4098160.608708211,35.96875,0.0,100.0,22.7,10.1,71.4,100.0,100.0,31.0,42.7,41.7,34.3,2.0,1.0,36.0,39.6,43.4,56.6,40.6,100.0,100.0,1.0,16.3,8.1,67.7,21.4,0.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,2.0,100.0,97.0,0.0,0.0,0.0,100.0,46.0,100.0,0.0,2.0,0.0,0.0,46.5,100.0,44.1,38.1,100.0,100.0,0.0,1.0,98.0,100.0,1.0,100.0,0.0,33.0,0.0,0.0,0.0,0.0,57.1,36.6,100.0,100,100,0.0,0.0,0.0,77.0257568359375,77.0257568359375,77.0257568359375,682.062,682.062,682.062,100,0.0,77.0257568359375,682.062,5
11781849.927409356,108.32096862792969,40006338.768625155,31056.56870489966,36489011.10414479,4100303.1112762606,36.1234375,0.0,100.0,15.3,40.6,89.0,100.0,100.0,24.2,42.3,42.2,58.6,0.0,60.4,71.3,1.0,82.2,58.6,46.1,100.0,100.0,52.0,17.0,1.0,70.4,4.0,0.0,1.0,0.0,1.0,4.0,0.0,4.0,2.0,2.0,81.0,92.9,1.0,0.0,3.0,100.0,2.0,61.0,1.0,1.0,0.0,8.1,42.0,100.0,45.7,40.8,26.0,100.0,5.0,1.0,100.0,100.0,10.1,100.0,2.0,0.0,0.0,0.0,0.0,0.0,61.4,36.7,100.0,100,100,0.0,0.0,0.0,77.0257568359375,77.0257568359375,77.0257568359375,689.53,689.53,689.53,100,0.0,77.0257568359375,689.53,5
11781850.9276974,108.41210174560547,40025712.86673763,31047.057107215423,36476661.14684966,4098915.3354284368,36.0328125,0.0,100.0,31.4,8.9,24.0,99.0,100.0,100.0,42.3,41.6,21.4,33.7,97.0,21.0,1.0,43.6,55.9,41.2,100.0,100.0,28.3,17.0,0.0,71.6,10.0,0.0,2.9,1.0,1.0,1.0,2.0,17.0,3.0,1.0,100.0,100.0,0.0,0.0,45.5,100.0,2.0,1.0,39.6,26.5,0.0,4.9,4.0,74.3,42.9,39.8,100.0,100.0,7.8,2.0,100.0,100.0,0.0,100.0,1.0,1.0,2.0,0.0,0.0,0.0,56.4,37.6,99.0,99,99,0.0,0.0,0.0,77.0277099609375,77.0277099609375,77.0277099609375,606.261,606.261,606.261,99,0.0,77.0277099609375,606.261,5
11781851.928358207,108.48149490356445,40043704.84376583,31035.49153322678,36463072.950007185,4097388.4174850914,36.3953125,0.0,100.0,4.0,44.9,11.8,78.2,44.4,92.1,43.4,44.7,41.8,63.0,53.0,27.0,52.0,14.0,60.6,45.0,100.0,100.0,0.0,19.0,67.3,3.1,0.0,1.0,9.1,15.8,1.0,20.8,3.0,18.4,10.1,4.0,100.0,100.0,0.0,0.0,100.0,100.0,33.3,22.0,36.0,79.8,1.0,5.0,0.0,27.0,44.7,40.0,100.0,27.0,42.9,1.0,100.0,78.2,1.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,60.2,36.7,99.0,99,99,0.0,0.0,0.0,77.0277099609375,77.0277099609375,77.0277099609375,606.585,606.585,606.585,99,0.0,77.0277099609375,606.585,5
11781852.927695554,108.44766235351562,40132444.8759905,31077.593653694996,36511362.35560753,4102814.741576464,36.25625,0.0,100.0,3.0,48.5,61.0,30.3,34.0,100.0,41.7,41.6,57.0,72.0,69.0,1.0,96.0,0.0,58.0,43.1,100.0,100.0,0.0,17.6,70.7,3.0,0.0,0.0,2.0,16.0,20.8,3.0,17.0,1.0,22.4,1.0,100.0,100.0,0.0,0.0,100.0,77.0,100.0,5.1,27.6,17.0,0.0,7.1,0.0,99.0,45.3,39.8,100.0,38.0,13.9,0.0,100.0,7.1,12.2,100.0,3.0,0.0,0.0,0.0,0.0,0.0,59.0,38.6,99.0,99,99,0.0,0.0,0.0,77.0296630859375,77.0296630859375,77.0296630859375,605.96,605.96,605.96,99,0.0,77.0296630859375,605.96,5
11781853.928286608,108.49385833740234,40115064.80807048,31038.654461782775,36465614.83211571,4097674.0510718264,36.06875,0.0,100.0,8.0,98.0,44.4,60.0,82.0,51.0,43.8,45.6,76.8,87.0,87.1,18.2,12.0,11.0,61.0,48.5,100.0,99.0,0.0,0.0,70.3,17.2,0.0,0.0,2.0,27.0,31.3,1.0,2.0,1.0,2.0,2.0,76.0,71.7,0.0,0.0,100.0,11.0,100.0,2.0,60.4,20.2,20.0,5.0,0.0,44.6,43.1,39.8,100.0,11.1,1.0,6.0,63.6,96.0,46.0,100.0,1.0,0.0,1.0,0.0,0.0,0.0,61.9,37.8,99.0,99,99,0.0,0.0,0.0,77.0296630859375,77.0296630859375,77.0296630859375,591.03,591.03,591.03,99,0.0,77.0296630859375,591.03,5
11781854.928386236,108.46971893310547,40167697.20073661,31053.906183138457,36483533.24404842,4099687.559193137,36.465625,0.0,100.0,33.0,57.1,32.0,96.0,100.0,22.8,42.9,40.6,59.4,15.0,51.0,90.0,48.0,18.2,56.6,42.6,100.0,77.0,0.0,0.0,73.7,18.8,0.0,0.0,13.1,1.0,13.0,3.0,1.0,7.8,3.0,3.0,87.1,15.0,6.9,0.0,100.0,97.0,99.0,47.5,55.0,28.3,14.4,5.1,0.0,44.4,43.8,39.8,100.0,12.0,2.0,2.0,100.0,100.0,3.0,100.0,17.3,1.0,0.0,0.0,0.0,0.0,56.6,37.0,99.0,99,99,0.0,0.0,0.0,77.0296630859375,77.0296630859375,77.0296630859375,596.44,596.44,596.44,99,0.0,77.0296630859375,596.44,5
11781855.928316591,108.49385833740234,40210184.41023176,31061.163233036703,36489709.30033914,4104477.853495714,36.275,0.0,100.0,4.0,77.0,18.4,85.1,55.6,64.0,41.7,41.6,36.0,68.0,2.0,100.0,1.0,1.0,56.6,43.1,100.0,100.0,0.0,0.0,70.4,17.0,0.0,0.0,7.0,4.0,29.3,15.2,4.0,6.1,13.4,5.1,100.0,19.0,0.0,0.0,100.0,100.0,100.0,100.0,93.9,22.8,23.0,9.0,1.0,6.0,43.3,39.6,100.0,1.0,0.0,1.0,100.0,100.0,0.0,100.0,0.0,0.0,1.0,0.0,2.0,0.0,56.7,35.7,100.0,100,100,0.0,0.0,0.0,77.0296630859375,77.0296630859375,77.0296630859375,593.616,593.616,593.616,100,0.0,77.0296630859375,593.616,5
11781856.935375098,107.0603256225586,39958262.33235116,30842.29941885204,36231428.21641844,4075425.5806972696,36.1171875,0.0,100.0,29.3,53.5,80.4,31.6,44.0,65.0,43.7,43.6,31.6,20.2,1.0,65.0,76.0,1.0,60.8,49.5,100.0,65.7,0.0,14.1,15.0,64.0,0.0,0.0,16.5,8.2,3.0,4.1,2.0,1.0,17.0,16.3,100.0,6.1,0.0,0.0,100.0,93.0,100.0,100.0,98.0,42.4,0.0,1.0,5.0,2.0,44.7,41.4,26.0,43.3,76.8,7.1,95.0,100.0,6.1,100.0,0.0,1.0,0.0,0.0,0.0,0.0,61.5,38.0,99.0,99,99,0.0,0.0,0.0,77.0296630859375,77.0296630859375,77.0296630859375,589.569,589.569,589.569,99,0.0,77.0296630859375,589.569,5
11781857.928678824,107.13108444213867,40544730.64609968,31270.39514977348,36733143.21033354,4131860.069235991,36.525,0.0,100.0,5.0,45.0,100.0,0.0,41.0,61.0,42.3,42.0,27.0,73.0,12.0,28.3,99.0,12.9,60.0,45.6,87.0,29.7,0.0,19.0,10.0,61.2,1.0,1.0,3.0,2.0,28.3,9.0,17.8,2.0,0.0,21.4,100.0,3.0,2.0,0.0,100.0,54.5,99.0,100.0,1.0,43.4,0.0,0.0,5.0,99.0,45.2,40.2,26.3,48.5,85.0,3.0,98.0,100.0,97.0,100.0,0.0,0.0,1.0,0.0,0.0,2.0,60.6,37.4,99.0,99,99,0.0,0.0,0.0,77.0296630859375,77.0296630859375,77.0296630859375,593.281,593.281,593.281,99,0.0,77.0296630859375,593.281,5
11781858.93547412,107.18982696533203,40036854.703544445,30853.342392111434,36240900.33874679,4076491.0349600683,36.115625,0.0,100.0,50.5,1.0,71.0,47.0,30.0,99.0,42.7,43.1,47.5,31.7,26.3,58.4,47.5,73.0,57.6,44.6,82.8,71.7,0.0,18.0,71.0,0.0,0.0,0.0,1.0,2.0,39.4,1.0,1.0,4.0,3.0,18.0,100.0,1.0,0.0,0.0,100.0,100.0,4.0,100.0,91.0,20.2,25.5,0.0,8.1,8.9,43.8,40.8,16.0,12.0,100.0,0.0,100.0,57.8,100.0,100.0,0.0,0.0,2.0,0.0,0.0,0.0,57.7,38.8,99.0,99,99,0.0,0.0,0.0,77.0296630859375,77.0296630859375,77.0296630859375,591.641,591.641,591.641,99,0.0,77.0296630859375,591.641,5
11781859.929228766,107.25551986694336,40595373.485913895,31258.21864681246,36716475.39345778,4129985.2205034452,36.440625,0.0,100.0,11.1,58.0,51.0,50.0,32.3,50.5,43.8,45.6,78.6,73.7,97.0,13.1,15.0,79.8,59.0,45.1,85.9,100.0,1.0,17.0,55.0,17.0,0.0,0.0,4.0,4.1,25.0,1.0,8.2,9.0,1.0,33.7,99.0,0.0,0.0,0.0,100.0,100.0,1.0,100.0,76.0,14.0,35.4,0.0,4.0,17.2,45.3,40.0,17.2,3.0,100.0,11.1,63.3,43.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,59.8,37.4,99.0,99,99,0.0,0.0,0.0,77.0296630859375,77.0296630859375,77.0296630859375,595.385,595.385,595.385,99,0.0,77.0296630859375,595.385,5
11781860.928742012,107.33303451538086,40397193.49071221,31079.127886115966,36504936.919720516,4110288.698976165,36.29375,0.0,100.0,14.0,65.0,94.0,34.7,41.4,11.2,42.7,44.6,42.0,79.0,29.0,2.0,100.0,56.4,60.8,49.0,100.0,100.0,1.0,17.2,23.5,48.0,0.0,2.0,1.0,23.2,8.2,3.0,17.5,6.1,5.0,12.0,17.2,5.9,2.0,1.0,92.0,100.0,4.0,100.0,16.0,43.0,84.0,0.0,8.9,0.0,45.1,41.8,58.2,54.5,93.9,69.7,5.0,55.6,100.0,91.8,1.0,0.0,1.0,0.0,0.0,0.0,61.0,36.7,99.0,99,99,0.0,0.0,0.0,77.0296630859375,77.0296630859375,77.0296630859375,600.22,600.22,600.22,99,0.0,77.0296630859375,600.22,5
11781861.9288829,107.3996696472168,40404761.429064564,31059.624052540006,36482028.09753632,4107709.270524127,36.50625,0.0,100.0,7.9,6.0,54.5,94.9,85.0,62.6,43.3,44.7,9.1,100.0,56.0,14.0,70.6,100.0,61.0,47.5,100.0,100.0,0.0,18.0,49.0,22.2,2.0,0.0,2.0,3.0,3.0,2.0,19.8,1.0,9.1,27.0,23.0,9.2,0.0,0.0,46.5,100.0,63.0,86.9,100.0,9.0,0.0,0.0,5.9,34.3,46.7,41.8,100.0,100.0,48.5,3.0,3.0,67.0,100.0,29.0,1.0,2.0,0.0,0.0,0.0,1.0,62.0,38.4,99.0,99,99,0.0,0.0,0.0,77.0296630859375,77.0296630859375,77.0296630859375,597.779,597.779,597.779,99,0.0,77.0296630859375,597.779,5
11781862.930159643,107.36259841918945,40391808.055260204,31024.389837777715,36440642.67668325,4103049.461687617,36.265625,0.0,100.0,3.0,12.1,90.0,49.0,56.6,88.9,43.1,45.0,39.4,83.0,61.4,17.2,31.6,83.0,59.2,45.0,100.0,100.0,0.0,18.0,0.0,72.7,0.0,0.0,15.0,0.0,0.0,16.2,18.4,3.0,29.3,0.0,67.3,49.5,0.0,0.0,2.0,100.0,100.0,15.0,100.0,1.0,0.0,0.0,5.0,44.1,44.7,40.2,46.0,100.0,2.0,3.0,70.7,100.0,52.5,100.0,0.0,1.0,1.0,0.0,0.0,0.0,59.8,36.1,99.0,99,99,0.0,0.0,0.0,77.0296630859375,77.0296630859375,77.0296630859375,595.332,595.332,595.332,99,0.0,77.0296630859375,595.332,5
11781863.9289382,107.40087509155273,40528566.31721917,31102.990517453763,36531789.483751565,4113312.1746972185,35.8828125,0.0,100.0,4.0,15.0,100.0,55.4,76.2,73.0,42.9,41.2,63.4,53.5,34.3,26.5,49.0,100.0,54.5,39.6,100.0,100.0,0.0,17.2,15.0,56.1,0.0,0.0,7.1,2.9,1.0,25.3,2.0,3.0,26.0,3.9,100.0,63.0,0.0,0.0,1.0,100.0,100.0,0.0,48.5,0.0,50.5,1.0,40.4,10.2,42.3,38.8,0.0,39.0,0.0,75.8,99.0,100.0,0.0,100.0,3.0,2.0,1.0,0.0,0.0,0.0,56.6,36.4,99.0,99,99,0.0,0.0,0.0,77.0296630859375,77.0296630859375,77.0296630859375,595.359,595.359,595.359,99,0.0,77.0296630859375,595.359,5
11781864.929865776,107.44146728515625,40474450.913922496,31043.20510112141,36453354.78189604,4104480.7865111954,36.51875,0.0,100.0,14.3,39.4,55.0,66.7,96.0,80.0,43.3,42.6,100.0,44.6,46.0,3.0,11.9,100.0,61.0,46.5,98.0,100.0,0.0,18.4,36.0,33.3,0.0,0.0,37.0,0.0,0.0,17.0,1.0,3.0,4.0,1.0,100.0,100.0,1.0,0.0,1.0,100.0,59.4,2.0,69.3,1.0,31.3,5.0,42.9,0.0,46.7,41.2,18.0,43.4,67.0,100.0,21.2,80.8,3.0,100.0,0.0,1.0,1.0,1.0,0.0,0.0,63.0,38.0,99.0,99,99,0.0,0.0,0.0,77.0296630859375,77.0296630859375,77.0296630859375,598.311,598.311,598.311,99,0.0,77.0296630859375,598.311,5
11781865.930079002,107.4649429321289,40539035.01141875,31066.375831519603,36479389.634595804,4111507.3184928363,35.9390625,0.0,100.0,25.5,73.5,41.8,58.2,54.6,100.0,42.2,41.4,52.5,58.6,85.7,27.7,30.3,66.0,57.7,43.9,60.6,100.0,1.0,16.5,5.1,67.0,0.0,0.0,33.0,0.0,0.0,2.0,1.0,2.0,22.7,2.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,1.0,1.0,2.0,100.0,10.1,42.6,0.0,45.6,39.2,37.4,40.4,100.0,100.0,0.0,1.0,12.2,100.0,0.0,1.0,0.0,0.0,0.0,0.0,57.7,36.4,100.0,100,100,0.0,0.0,0.0,77.0296630859375,77.0296630859375,77.0296630859375,682.91,682.91,682.91,100,0.0,77.0296630859375,682.91,5
11781866.929699868,107.53081893920898,40595994.320474364,31086.786056598045,36501006.77158972,4113943.7358190473,36.196875,0.0,100.0,41.0,18.8,57.0,21.2,45.0,100.0,44.2,43.3,17.0,73.0,97.0,86.9,100.0,25.3,61.2,48.0,100.0,100.0,0.0,17.0,64.3,7.0,2.0,0.0,20.0,3.0,1.0,0.0,0.0,3.0,34.7,2.0,70.7,100.0,2.0,1.0,13.9,99.0,57.6,1.0,0.0,0.0,100.0,1.0,42.4,5.9,45.7,39.6,0.0,49.5,100.0,100.0,6.0,45.0,1.0,100.0,3.0,1.0,1.0,0.0,0.0,0.0,60.0,37.4,100.0,100,100,0.0,0.0,0.0,77.0296630859375,77.0296630859375,77.0296630859375,683.894,683.894,683.894,100,0.0,77.0296630859375,683.894,5
11781867.929284075,107.50910568237305,40630420.83192183,31088.92654835919,36502345.40834219,4118192.3142550406,36.7546875,0.0,100.0,42.4,56.6,100.0,59.6,58.4,100.0,42.3,45.1,49.0,41.4,18.8,97.0,53.1,86.0,59.6,47.6,31.6,99.0,1.0,17.2,73.0,0.0,0.0,0.0,3.1,1.0,0.0,25.0,18.8,3.0,8.0,3.0,97.0,100.0,2.0,22.0,2.0,11.9,3.0,91.9,1.0,1.0,100.0,0.0,42.4,4.0,44.2,41.2,32.3,13.0,100.0,100.0,69.3,4.0,19.2,96.0,3.0,0.0,9.1,2.0,0.0,1.0,59.8,39.4,100.0,100,100,0.0,0.0,0.0,77.0296630859375,77.0296630859375,77.0296630859375,686.991,686.991,686.991,100,0.0,77.0296630859375,686.991,5
11781868.929757,107.58366012573242,40629997.034136906,31063.309365674955,36469920.44086993,4114534.13146321,36.2734375,0.0,100.0,10.1,46.0,68.0,47.5,85.0,95.0,43.8,44.1,3.9,49.0,2.0,99.0,52.5,41.0,60.0,46.5,98.0,100.0,0.0,8.9,48.0,35.7,0.0,0.0,2.0,1.0,2.0,2.0,1.0,0.0,2.0,1.0,100.0,100.0,1.0,40.2,25.3,46.5,68.0,100.0,0.0,0.0,100.0,0.0,42.6,9.0,44.2,39.8,3.0,3.9,69.7,100.0,100.0,0.0,29.3,100.0,1.0,2.0,0.0,0.0,0.0,1.0,62.0,38.0,100.0,100,100,0.0,0.0,0.0,77.0296630859375,77.0296630859375,77.0296630859375,688.987,688.987,688.987,100,0.0,77.0296630859375,688.987,5
11781869.930506088,107.65340042114258,40651712.332343414,31055.736552679475,36459856.39696763,4113398.7066628267,36.3921875,0.0,100.0,26.3,76.8,100.0,30.3,87.9,48.0,44.6,44.6,56.1,100.0,20.0,15.2,3.0,52.0,64.3,51.5,52.5,100.0,0.0,0.0,49.0,35.0,1.0,0.0,3.1,2.0,1.0,1.0,0.0,1.0,1.0,1.0,64.6,100.0,2.0,42.9,15.2,36.0,100.0,100.0,0.0,0.0,100.0,0.0,42.4,5.9,47.1,42.3,3.1,5.0,67.0,100.0,100.0,80.0,3.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,64.0,39.4,100.0,100,100,0.0,0.0,0.0,77.0296630859375,77.0296630859375,77.0296630859375,688.133,688.133,688.133,100,0.0,77.0296630859375,688.133,5
