time,memory,io_read_count,io_write_count,io_read,io_write,cpu_util_avg,cpu_util_min,cpu_util_max,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,cpu_util_6,cpu_util_7,gpu_util_avg,gpu_util_min,gpu_util_max,gpu_band_avg,gpu_band_min,gpu_band_max,gpu_mem_avg,gpu_mem_min,gpu_mem_max,gpu_power_avg,gpu_power_min,gpu_power_max,gpu_util_0,gpu_band_0,gpu_mem_0,gpu_power_0,cell_index
11775481.849324755,3.6431846618652344,86894534.77705288,197443.8874831423,2094350.474047822,12999698.840867145,19.925,19.925,19.925,19.925,19.925,19.925,19.925,19.925,19.925,19.925,19.925,48.0,48.0,48.0,0.0,0.0,0.0,5.95703125,5.95703125,5.95703125,228.362,228.362,228.362,48.0,0.0,5.95703125,228.362,5
11775482.849475296,3.6431922912597656,87030352.37733379,197678.2413507845,2096836.3404883991,13015128.691547133,19.7,19.7,19.7,19.7,19.7,19.7,19.7,19.7,19.7,19.7,19.7,49.0,49.0,49.0,0.0,0.0,0.0,5.95703125,5.95703125,5.95703125,241.866,241.866,241.866,49.0,0.0,5.95703125,241.866,5
11775483.849404017,3.643199920654297,87082353.20440973,197730.09414269525,2097301.4950309615,13018015.920328898,20.4,20.4,20.4,20.4,20.4,20.4,20.4,20.4,20.4,20.4,20.4,47.0,47.0,47.0,0.0,0.0,0.0,5.95703125,5.95703125,5.95703125,241.752,241.752,241.752,47.0,0.0,5.95703125,241.752,5
11775484.852104288,3.6432037353515625,86874252.96669134,197191.52941493274,2091504.3712224364,12982032.991689263,19.75,19.75,19.75,19.75,19.75,19.75,19.75,19.75,19.75,19.75,19.75,54.0,54.0,54.0,0.0,0.0,0.0,5.95703125,5.95703125,5.95703125,241.765,241.765,241.765,54.0,0.0,5.95703125,241.765,5
11775485.849079944,3.6432151794433594,87411364.98488136,198325.80534066845,2103513.7479228503,13056575.568161756,20.6625,20.6625,20.6625,20.6625,20.6625,20.6625,20.6625,20.6625,20.6625,20.6625,20.6625,46.0,46.0,46.0,0.0,0.0,0.0,5.95703125,5.95703125,5.95703125,229.316,229.316,229.316,46.0,0.0,5.95703125,229.316,5
11775486.850333404,3.6432266235351562,87070555.57601002,197486.4587019577,2094526.5955259488,13000792.032385673,19.650000000000002,19.650000000000002,19.650000000000002,19.650000000000002,19.650000000000002,19.650000000000002,19.650000000000002,19.650000000000002,19.650000000000002,19.650000000000002,19.650000000000002,46.0,46.0,46.0,0.0,0.0,0.0,5.95703125,5.95703125,5.95703125,236.43,236.43,236.43,46.0,0.0,5.95703125,236.43,5
11775487.844242418,3.6432266235351562,87746850.80567504,198953.82488464192,2110004.0040278574,13096860.790626036,20.125,20.125,20.125,20.125,20.125,20.125,20.125,20.125,20.125,20.125,20.125,47.0,47.0,47.0,0.0,0.0,0.0,5.95703125,5.95703125,5.95703125,239.736,239.736,239.736,47.0,0.0,5.95703125,239.736,5
11775488.849996552,3.6432342529296875,86745936.28585722,196625.59006857357,2085153.7465854012,12942614.466110166,19.85,19.85,19.85,19.85,19.85,19.85,19.85,19.85,19.85,19.85,19.85,47.0,47.0,47.0,0.0,0.0,0.0,5.95703125,5.95703125,5.95703125,228.468,228.468,228.468,47.0,0.0,5.95703125,228.468,5
11775489.851980716,3.6432342529296875,87104937.50842835,197365.39466561822,2092999.1461935134,12991311.106646456,19.6625,19.6625,19.6625,19.6625,19.6625,19.6625,19.6625,19.6625,19.6625,19.6625,19.6625,47.0,47.0,47.0,0.0,0.0,0.0,5.95703125,5.95703125,5.95703125,243.656,243.656,243.656,47.0,0.0,5.95703125,243.656,5
11775490.850934744,3.6432571411132812,87407356.6571709,197975.0764081686,2099347.859307591,13030717.767342819,21.924999999999997,21.924999999999997,21.924999999999997,21.924999999999997,21.924999999999997,21.924999999999997,21.924999999999997,21.924999999999997,21.924999999999997,21.924999999999997,21.924999999999997,47.0,47.0,47.0,0.0,0.0,0.0,5.95703125,5.95703125,5.95703125,241.579,241.579,241.579,47.0,0.0,5.95703125,241.579,5
